id,timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio,congestionPercent
39.957516 -75.169815,2026-05-04T22:24:41.481Z,2026-05-05 00:00,39.957516,-75.169815,15,25,0.4000,0.6000,60.00
39.9581 -75.16982,2026-05-04T22:24:41.531Z,2026-05-05 00:00,39.9581,-75.16982,15,25,0.4000,0.6000,60.00
39.958496 -75.16923,2026-05-04T22:24:41.584Z,2026-05-05 00:00,39.958496,-75.16923,43,86,0.5000,0.5000,50.00
39.958256 -75.16719,2026-05-04T22:24:41.641Z,2026-05-05 00:00,39.958256,-75.16719,43,86,0.5000,0.5000,50.00
39.95844 -75.16562,2026-05-04T22:24:41.698Z,2026-05-05 00:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-04T22:24:41.749Z,2026-05-05 00:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-04T22:24:41.802Z,2026-05-05 00:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-04T22:24:41.852Z,2026-05-05 00:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-04T22:24:41.905Z,2026-05-05 00:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-04T22:24:41.951Z,2026-05-05 00:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-04T22:24:41.996Z,2026-05-05 00:00,39.959328,-75.17336,63,84,0.2500,0.7500,75.00
39.960377 -75.1811,2026-05-04T22:24:42.050Z,2026-05-05 00:00,39.960377,-75.1811,47,63,0.2540,0.7460,74.60
39.961575 -75.18247,2026-05-04T22:24:42.103Z,2026-05-05 00:00,39.961575,-75.18247,47,63,0.2540,0.7460,74.60
39.964455 -75.18479,2026-05-04T22:24:42.161Z,2026-05-05 00:00,39.964455,-75.18479,85,85,0.0000,1.0000,100.00
39.96684 -75.18766,2026-05-04T22:24:42.209Z,2026-05-05 00:00,39.96684,-75.18766,75,92,0.1848,0.8152,81.52
39.968235 -75.19061,2026-05-04T22:24:42.279Z,2026-05-05 00:00,39.968235,-75.19061,75,92,0.1848,0.8152,81.52
39.969933 -75.19253,2026-05-04T22:24:42.346Z,2026-05-05 00:00,39.969933,-75.19253,75,92,0.1848,0.8152,81.52
39.97332 -75.19378,2026-05-04T22:24:42.395Z,2026-05-05 00:00,39.97332,-75.19378,75,92,0.1848,0.8152,81.52
39.975964 -75.194984,2026-05-04T22:24:42.438Z,2026-05-05 00:00,39.975964,-75.194984,75,92,0.1848,0.8152,81.52
39.976757 -75.19671,2026-05-04T22:24:42.486Z,2026-05-05 00:00,39.976757,-75.19671,75,92,0.1848,0.8152,81.52
39.977425 -75.2001,2026-05-04T22:24:42.528Z,2026-05-05 00:00,39.977425,-75.2001,75,92,0.1848,0.8152,81.52
39.979027 -75.20335,2026-05-04T22:24:42.578Z,2026-05-05 00:00,39.979027,-75.20335,75,92,0.1848,0.8152,81.52
39.982246 -75.20756,2026-05-04T22:24:42.631Z,2026-05-05 00:00,39.982246,-75.20756,75,92,0.1848,0.8152,81.52
39.984573 -75.208206,2026-05-04T22:24:42.683Z,2026-05-05 00:00,39.984573,-75.208206,75,92,0.1848,0.8152,81.52
39.9878 -75.207375,2026-05-04T22:24:42.727Z,2026-05-05 00:00,39.9878,-75.207375,75,92,0.1848,0.8152,81.52
39.990223 -75.20519,2026-05-04T22:24:42.777Z,2026-05-05 00:00,39.990223,-75.20519,75,92,0.1848,0.8152,81.52
39.99199 -75.20195,2026-05-04T22:24:42.820Z,2026-05-05 00:00,39.99199,-75.20195,75,92,0.1848,0.8152,81.52
39.994762 -75.19817,2026-05-04T22:24:42.865Z,2026-05-05 00:00,39.994762,-75.19817,75,92,0.1848,0.8152,81.52
39.998882 -75.19542,2026-05-04T22:24:42.913Z,2026-05-05 00:00,39.998882,-75.19542,75,92,0.1848,0.8152,81.52
40.002052 -75.19451,2026-05-04T22:24:42.968Z,2026-05-05 00:00,40.002052,-75.19451,75,92,0.1848,0.8152,81.52
40.004 -75.19465,2026-05-04T22:24:43.016Z,2026-05-05 00:00,40.004,-75.19465,55,90,0.3889,0.6111,61.11
40.005604 -75.195915,2026-05-04T22:24:43.069Z,2026-05-05 00:00,40.005604,-75.195915,55,90,0.3889,0.6111,61.11
40.00722 -75.19955,2026-05-04T22:24:43.113Z,2026-05-05 00:00,40.00722,-75.19955,55,90,0.3889,0.6111,61.11
40.00956 -75.20553,2026-05-04T22:24:43.171Z,2026-05-05 00:00,40.00956,-75.20553,55,90,0.3889,0.6111,61.11
40.01259 -75.21089,2026-05-04T22:24:43.240Z,2026-05-05 00:00,40.01259,-75.21089,55,90,0.3889,0.6111,61.11
40.01652 -75.21622,2026-05-04T22:24:43.285Z,2026-05-05 00:00,40.01652,-75.21622,65,95,0.3158,0.6842,68.42
40.01971 -75.218704,2026-05-04T22:24:43.333Z,2026-05-05 00:00,40.01971,-75.218704,65,95,0.3158,0.6842,68.42
40.022667 -75.22323,2026-05-04T22:24:43.374Z,2026-05-05 00:00,40.022667,-75.22323,65,95,0.3158,0.6842,68.42
40.025078 -75.2282,2026-05-04T22:24:43.420Z,2026-05-05 00:00,40.025078,-75.2282,65,95,0.3158,0.6842,68.42
40.027164 -75.23209,2026-05-04T22:24:43.468Z,2026-05-05 00:00,40.027164,-75.23209,100,100,0.0000,1.0000,100.00
40.031322 -75.23829,2026-05-04T22:24:43.521Z,2026-05-05 00:00,40.031322,-75.23829,100,100,0.0000,1.0000,100.00
40.03519 -75.24284,2026-05-04T22:24:43.579Z,2026-05-05 00:00,40.03519,-75.24284,100,100,0.0000,1.0000,100.00
40.03771 -75.247765,2026-05-04T22:24:43.629Z,2026-05-05 00:00,40.03771,-75.247765,100,100,0.0000,1.0000,100.00
40.0408 -75.251076,2026-05-04T22:24:43.686Z,2026-05-05 00:00,40.0408,-75.251076,100,100,0.0000,1.0000,100.00
40.0424 -75.25305,2026-05-04T22:24:43.739Z,2026-05-05 00:00,40.0424,-75.25305,100,100,0.0000,1.0000,100.00
40.045166 -75.25749,2026-05-04T22:24:43.790Z,2026-05-05 00:00,40.045166,-75.25749,100,100,0.0000,1.0000,100.00
40.050354 -75.262924,2026-05-04T22:24:43.840Z,2026-05-05 00:00,40.050354,-75.262924,100,100,0.0000,1.0000,100.00
40.05828 -75.27097,2026-05-04T22:24:43.890Z,2026-05-05 00:00,40.05828,-75.27097,100,100,0.0000,1.0000,100.00
40.06501 -75.27713,2026-05-04T22:24:43.933Z,2026-05-05 00:00,40.06501,-75.27713,100,100,0.0000,1.0000,100.00
40.06987 -75.28023,2026-05-04T22:24:43.977Z,2026-05-05 00:00,40.06987,-75.28023,67,102,0.3431,0.6569,65.69
40.071503 -75.2834,2026-05-04T22:24:44.020Z,2026-05-05 00:00,40.071503,-75.2834,100,100,0.0000,1.0000,100.00
40.071693 -75.28642,2026-05-04T22:24:44.065Z,2026-05-05 00:00,40.071693,-75.28642,100,100,0.0000,1.0000,100.00
40.069298 -75.295425,2026-05-04T22:24:44.116Z,2026-05-05 00:00,40.069298,-75.295425,100,100,0.0000,1.0000,100.00
40.067005 -75.30992,2026-05-04T22:24:44.158Z,2026-05-05 00:00,40.067005,-75.30992,36,54,0.3333,0.6667,66.67
40.065388 -75.31908,2026-05-04T22:24:44.211Z,2026-05-05 00:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-04T22:24:44.252Z,2026-05-05 00:00,40.063923,-75.32654,90,90,0.0000,1.0000,100.00
40.06483 -75.33058,2026-05-04T22:24:44.334Z,2026-05-05 00:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-04T22:24:44.379Z,2026-05-05 00:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-04T22:24:44.432Z,2026-05-05 00:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-04T22:24:44.476Z,2026-05-05 00:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-04T22:24:44.521Z,2026-05-05 00:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-04T22:24:44.560Z,2026-05-05 00:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-04T22:24:44.612Z,2026-05-05 00:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-04T22:24:44.656Z,2026-05-05 00:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-04T22:24:44.698Z,2026-05-05 00:00,40.084606,-75.38975,35,51,0.3137,0.6863,68.63
40.085686 -75.38766,2026-05-04T22:24:44.747Z,2026-05-05 00:00,40.085686,-75.38766,35,51,0.3137,0.6863,68.63
40.086685 -75.38557,2026-05-04T22:24:44.807Z,2026-05-05 00:00,40.086685,-75.38557,35,51,0.3137,0.6863,68.63
40.087917 -75.38524,2026-05-04T22:24:44.858Z,2026-05-05 00:00,40.087917,-75.38524,42,56,0.2500,0.7500,75.00
39.957516 -75.169815,2026-05-04T22:29:41.474Z,2026-05-05 00:00,39.957516,-75.169815,20,25,0.2000,0.8000,80.00
39.9581 -75.16982,2026-05-04T22:29:41.517Z,2026-05-05 00:00,39.9581,-75.16982,20,25,0.2000,0.8000,80.00
39.958496 -75.16923,2026-05-04T22:29:41.566Z,2026-05-05 00:00,39.958496,-75.16923,45,84,0.4643,0.5357,53.57
39.958256 -75.16719,2026-05-04T22:29:41.614Z,2026-05-05 00:00,39.958256,-75.16719,45,84,0.4643,0.5357,53.57
39.95844 -75.16562,2026-05-04T22:29:41.670Z,2026-05-05 00:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-04T22:29:41.724Z,2026-05-05 00:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-04T22:29:41.774Z,2026-05-05 00:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-04T22:29:41.830Z,2026-05-05 00:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-04T22:29:41.877Z,2026-05-05 00:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-04T22:29:41.930Z,2026-05-05 00:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-04T22:29:41.980Z,2026-05-05 00:00,39.959328,-75.17336,67,85,0.2118,0.7882,78.82
39.960377 -75.1811,2026-05-04T22:29:42.041Z,2026-05-05 00:00,39.960377,-75.1811,63,63,0.0000,1.0000,100.00
39.961575 -75.18247,2026-05-04T22:29:42.084Z,2026-05-05 00:00,39.961575,-75.18247,63,63,0.0000,1.0000,100.00
39.964455 -75.18479,2026-05-04T22:29:42.135Z,2026-05-05 00:00,39.964455,-75.18479,68,84,0.1905,0.8095,80.95
39.96684 -75.18766,2026-05-04T22:29:42.192Z,2026-05-05 00:00,39.96684,-75.18766,76,93,0.1828,0.8172,81.72
39.968235 -75.19061,2026-05-04T22:29:42.236Z,2026-05-05 00:00,39.968235,-75.19061,76,93,0.1828,0.8172,81.72
39.969933 -75.19253,2026-05-04T22:29:42.286Z,2026-05-05 00:00,39.969933,-75.19253,76,93,0.1828,0.8172,81.72
39.97332 -75.19378,2026-05-04T22:29:42.330Z,2026-05-05 00:00,39.97332,-75.19378,76,93,0.1828,0.8172,81.72
39.975964 -75.194984,2026-05-04T22:29:42.381Z,2026-05-05 00:00,39.975964,-75.194984,76,93,0.1828,0.8172,81.72
39.976757 -75.19671,2026-05-04T22:29:42.428Z,2026-05-05 00:00,39.976757,-75.19671,76,93,0.1828,0.8172,81.72
39.977425 -75.2001,2026-05-04T22:29:42.479Z,2026-05-05 00:00,39.977425,-75.2001,76,93,0.1828,0.8172,81.72
39.979027 -75.20335,2026-05-04T22:29:42.532Z,2026-05-05 00:00,39.979027,-75.20335,76,93,0.1828,0.8172,81.72
39.982246 -75.20756,2026-05-04T22:29:42.583Z,2026-05-05 00:00,39.982246,-75.20756,76,93,0.1828,0.8172,81.72
39.984573 -75.208206,2026-05-04T22:29:42.627Z,2026-05-05 00:00,39.984573,-75.208206,76,93,0.1828,0.8172,81.72
39.9878 -75.207375,2026-05-04T22:29:42.680Z,2026-05-05 00:00,39.9878,-75.207375,76,93,0.1828,0.8172,81.72
39.990223 -75.20519,2026-05-04T22:29:42.727Z,2026-05-05 00:00,39.990223,-75.20519,76,93,0.1828,0.8172,81.72
39.99199 -75.20195,2026-05-04T22:29:42.774Z,2026-05-05 00:00,39.99199,-75.20195,76,93,0.1828,0.8172,81.72
39.994762 -75.19817,2026-05-04T22:29:42.830Z,2026-05-05 00:00,39.994762,-75.19817,76,93,0.1828,0.8172,81.72
39.998882 -75.19542,2026-05-04T22:29:42.898Z,2026-05-05 00:00,39.998882,-75.19542,76,93,0.1828,0.8172,81.72
40.002052 -75.19451,2026-05-04T22:29:42.950Z,2026-05-05 00:00,40.002052,-75.19451,76,93,0.1828,0.8172,81.72
40.004 -75.19465,2026-05-04T22:29:43.003Z,2026-05-05 00:00,40.004,-75.19465,64,89,0.2809,0.7191,71.91
40.005604 -75.195915,2026-05-04T22:29:43.056Z,2026-05-05 00:00,40.005604,-75.195915,64,89,0.2809,0.7191,71.91
40.00722 -75.19955,2026-05-04T22:29:43.107Z,2026-05-05 00:00,40.00722,-75.19955,64,89,0.2809,0.7191,71.91
40.00956 -75.20553,2026-05-04T22:29:43.156Z,2026-05-05 00:00,40.00956,-75.20553,64,89,0.2809,0.7191,71.91
40.01259 -75.21089,2026-05-04T22:29:43.205Z,2026-05-05 00:00,40.01259,-75.21089,64,89,0.2809,0.7191,71.91
40.01652 -75.21622,2026-05-04T22:29:43.249Z,2026-05-05 00:00,40.01652,-75.21622,73,95,0.2316,0.7684,76.84
40.01971 -75.218704,2026-05-04T22:29:43.297Z,2026-05-05 00:00,40.01971,-75.218704,73,95,0.2316,0.7684,76.84
40.022667 -75.22323,2026-05-04T22:29:43.341Z,2026-05-05 00:00,40.022667,-75.22323,73,95,0.2316,0.7684,76.84
40.025078 -75.2282,2026-05-04T22:29:43.389Z,2026-05-05 00:00,40.025078,-75.2282,73,95,0.2316,0.7684,76.84
40.027164 -75.23209,2026-05-04T22:29:43.436Z,2026-05-05 00:00,40.027164,-75.23209,100,100,0.0000,1.0000,100.00
40.031322 -75.23829,2026-05-04T22:29:43.488Z,2026-05-05 00:00,40.031322,-75.23829,100,100,0.0000,1.0000,100.00
40.03519 -75.24284,2026-05-04T22:29:43.533Z,2026-05-05 00:00,40.03519,-75.24284,100,100,0.0000,1.0000,100.00
40.03771 -75.247765,2026-05-04T22:29:43.581Z,2026-05-05 00:00,40.03771,-75.247765,100,100,0.0000,1.0000,100.00
40.0408 -75.251076,2026-05-04T22:29:43.627Z,2026-05-05 00:00,40.0408,-75.251076,100,100,0.0000,1.0000,100.00
40.0424 -75.25305,2026-05-04T22:29:43.673Z,2026-05-05 00:00,40.0424,-75.25305,100,100,0.0000,1.0000,100.00
40.045166 -75.25749,2026-05-04T22:29:43.723Z,2026-05-05 00:00,40.045166,-75.25749,100,100,0.0000,1.0000,100.00
40.050354 -75.262924,2026-05-04T22:29:43.782Z,2026-05-05 00:00,40.050354,-75.262924,100,100,0.0000,1.0000,100.00
40.05828 -75.27097,2026-05-04T22:29:43.831Z,2026-05-05 00:00,40.05828,-75.27097,100,100,0.0000,1.0000,100.00
40.06501 -75.27713,2026-05-04T22:29:43.894Z,2026-05-05 00:00,40.06501,-75.27713,100,100,0.0000,1.0000,100.00
40.06987 -75.28023,2026-05-04T22:29:43.939Z,2026-05-05 00:00,40.06987,-75.28023,72,102,0.2941,0.7059,70.59
40.071503 -75.2834,2026-05-04T22:29:43.993Z,2026-05-05 00:00,40.071503,-75.2834,100,100,0.0000,1.0000,100.00
40.071693 -75.28642,2026-05-04T22:29:44.045Z,2026-05-05 00:00,40.071693,-75.28642,100,100,0.0000,1.0000,100.00
40.069298 -75.295425,2026-05-04T22:29:44.096Z,2026-05-05 00:00,40.069298,-75.295425,100,100,0.0000,1.0000,100.00
40.067005 -75.30992,2026-05-04T22:29:44.145Z,2026-05-05 00:00,40.067005,-75.30992,54,54,0.0000,1.0000,100.00
40.065388 -75.31908,2026-05-04T22:29:44.198Z,2026-05-05 00:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-04T22:29:44.253Z,2026-05-05 00:00,40.063923,-75.32654,90,90,0.0000,1.0000,100.00
40.06483 -75.33058,2026-05-04T22:29:44.305Z,2026-05-05 00:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-04T22:29:44.357Z,2026-05-05 00:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-04T22:29:44.407Z,2026-05-05 00:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-04T22:29:44.455Z,2026-05-05 00:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-04T22:29:44.521Z,2026-05-05 00:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-04T22:29:44.573Z,2026-05-05 00:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-04T22:29:44.616Z,2026-05-05 00:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-04T22:29:44.666Z,2026-05-05 00:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-04T22:29:44.714Z,2026-05-05 00:00,40.084606,-75.38975,35,51,0.3137,0.6863,68.63
40.085686 -75.38766,2026-05-04T22:29:44.756Z,2026-05-05 00:00,40.085686,-75.38766,35,51,0.3137,0.6863,68.63
40.086685 -75.38557,2026-05-04T22:29:44.806Z,2026-05-05 00:00,40.086685,-75.38557,35,51,0.3137,0.6863,68.63
40.087917 -75.38524,2026-05-04T22:29:44.862Z,2026-05-05 00:00,40.087917,-75.38524,44,56,0.2143,0.7857,78.57
39.957516 -75.169815,2026-05-04T22:44:00.731Z,2026-05-04 23:00,39.957516,-75.169815,19,26,0.2692,0.7308,73.08
39.9581 -75.16982,2026-05-04T22:44:00.810Z,2026-05-04 23:00,39.9581,-75.16982,19,26,0.2692,0.7308,73.08
39.958496 -75.16923,2026-05-04T22:44:00.864Z,2026-05-04 23:00,39.958496,-75.16923,45,84,0.4643,0.5357,53.57
39.958256 -75.16719,2026-05-04T22:44:00.915Z,2026-05-04 23:00,39.958256,-75.16719,45,84,0.4643,0.5357,53.57
39.95844 -75.16562,2026-05-04T22:44:00.960Z,2026-05-04 23:00,39.95844,-75.16562,43,43,0.0000,1.0000,100.00
39.959587 -75.16528,2026-05-04T22:44:01.011Z,2026-05-04 23:00,39.959587,-75.16528,43,43,0.0000,1.0000,100.00
39.959675 -75.16481,2026-05-04T22:44:01.064Z,2026-05-04 23:00,39.959675,-75.16481,43,43,0.0000,1.0000,100.00
39.95904 -75.16474,2026-05-04T22:44:01.119Z,2026-05-04 23:00,39.95904,-75.16474,43,43,0.0000,1.0000,100.00
39.958614 -75.16507,2026-05-04T22:44:01.172Z,2026-05-04 23:00,39.958614,-75.16507,43,43,0.0000,1.0000,100.00
39.958424 -75.16572,2026-05-04T22:44:01.229Z,2026-05-04 23:00,39.958424,-75.16572,43,43,0.0000,1.0000,100.00
39.959328 -75.17336,2026-05-04T22:44:01.274Z,2026-05-04 23:00,39.959328,-75.17336,67,84,0.2024,0.7976,79.76
39.960377 -75.1811,2026-05-04T22:44:01.325Z,2026-05-04 23:00,39.960377,-75.1811,63,63,0.0000,1.0000,100.00
39.961575 -75.18247,2026-05-04T22:44:01.369Z,2026-05-04 23:00,39.961575,-75.18247,63,63,0.0000,1.0000,100.00
39.964455 -75.18479,2026-05-04T22:44:01.423Z,2026-05-04 23:00,39.964455,-75.18479,85,85,0.0000,1.0000,100.00
39.96684 -75.18766,2026-05-04T22:44:01.478Z,2026-05-04 23:00,39.96684,-75.18766,93,93,0.0000,1.0000,100.00
39.968235 -75.19061,2026-05-04T22:44:01.531Z,2026-05-04 23:00,39.968235,-75.19061,93,93,0.0000,1.0000,100.00
39.969933 -75.19253,2026-05-04T22:44:01.580Z,2026-05-04 23:00,39.969933,-75.19253,93,93,0.0000,1.0000,100.00
39.97332 -75.19378,2026-05-04T22:44:01.624Z,2026-05-04 23:00,39.97332,-75.19378,93,93,0.0000,1.0000,100.00
39.975964 -75.194984,2026-05-04T22:44:01.668Z,2026-05-04 23:00,39.975964,-75.194984,93,93,0.0000,1.0000,100.00
39.976757 -75.19671,2026-05-04T22:44:01.724Z,2026-05-04 23:00,39.976757,-75.19671,93,93,0.0000,1.0000,100.00
39.977425 -75.2001,2026-05-04T22:44:01.770Z,2026-05-04 23:00,39.977425,-75.2001,93,93,0.0000,1.0000,100.00
39.979027 -75.20335,2026-05-04T22:44:01.825Z,2026-05-04 23:00,39.979027,-75.20335,93,93,0.0000,1.0000,100.00
39.982246 -75.20756,2026-05-04T22:44:01.894Z,2026-05-04 23:00,39.982246,-75.20756,93,93,0.0000,1.0000,100.00
39.984573 -75.208206,2026-05-04T22:44:01.940Z,2026-05-04 23:00,39.984573,-75.208206,93,93,0.0000,1.0000,100.00
39.9878 -75.207375,2026-05-04T22:44:02.010Z,2026-05-04 23:00,39.9878,-75.207375,93,93,0.0000,1.0000,100.00
39.990223 -75.20519,2026-05-04T22:44:02.054Z,2026-05-04 23:00,39.990223,-75.20519,93,93,0.0000,1.0000,100.00
39.99199 -75.20195,2026-05-04T22:44:02.113Z,2026-05-04 23:00,39.99199,-75.20195,93,93,0.0000,1.0000,100.00
39.994762 -75.19817,2026-05-04T22:44:02.177Z,2026-05-04 23:00,39.994762,-75.19817,93,93,0.0000,1.0000,100.00
39.998882 -75.19542,2026-05-04T22:44:02.267Z,2026-05-04 23:00,39.998882,-75.19542,93,93,0.0000,1.0000,100.00
40.002052 -75.19451,2026-05-04T22:44:02.316Z,2026-05-04 23:00,40.002052,-75.19451,93,93,0.0000,1.0000,100.00
40.004 -75.19465,2026-05-04T22:44:02.362Z,2026-05-04 23:00,40.004,-75.19465,91,91,0.0000,1.0000,100.00
40.005604 -75.195915,2026-05-04T22:44:02.407Z,2026-05-04 23:00,40.005604,-75.195915,91,91,0.0000,1.0000,100.00
40.00722 -75.19955,2026-05-04T22:44:02.455Z,2026-05-04 23:00,40.00722,-75.19955,91,91,0.0000,1.0000,100.00
40.00956 -75.20553,2026-05-04T22:44:02.504Z,2026-05-04 23:00,40.00956,-75.20553,91,91,0.0000,1.0000,100.00
40.01259 -75.21089,2026-05-04T22:44:02.554Z,2026-05-04 23:00,40.01259,-75.21089,91,91,0.0000,1.0000,100.00
40.01652 -75.21622,2026-05-04T22:44:02.624Z,2026-05-04 23:00,40.01652,-75.21622,95,95,0.0000,1.0000,100.00
40.01971 -75.218704,2026-05-04T22:44:02.680Z,2026-05-04 23:00,40.01971,-75.218704,95,95,0.0000,1.0000,100.00
40.022667 -75.22323,2026-05-04T22:44:02.726Z,2026-05-04 23:00,40.022667,-75.22323,95,95,0.0000,1.0000,100.00
40.025078 -75.2282,2026-05-04T22:44:02.791Z,2026-05-04 23:00,40.025078,-75.2282,95,95,0.0000,1.0000,100.00
40.027164 -75.23209,2026-05-04T22:44:02.838Z,2026-05-04 23:00,40.027164,-75.23209,100,100,0.0000,1.0000,100.00
40.031322 -75.23829,2026-05-04T22:44:02.885Z,2026-05-04 23:00,40.031322,-75.23829,100,100,0.0000,1.0000,100.00
40.03519 -75.24284,2026-05-04T22:44:02.935Z,2026-05-04 23:00,40.03519,-75.24284,100,100,0.0000,1.0000,100.00
40.03771 -75.247765,2026-05-04T22:44:02.983Z,2026-05-04 23:00,40.03771,-75.247765,100,100,0.0000,1.0000,100.00
40.0408 -75.251076,2026-05-04T22:44:03.057Z,2026-05-04 23:00,40.0408,-75.251076,100,100,0.0000,1.0000,100.00
40.0424 -75.25305,2026-05-04T22:44:03.105Z,2026-05-04 23:00,40.0424,-75.25305,100,100,0.0000,1.0000,100.00
40.045166 -75.25749,2026-05-04T22:44:03.157Z,2026-05-04 23:00,40.045166,-75.25749,100,100,0.0000,1.0000,100.00
40.050354 -75.262924,2026-05-04T22:44:03.202Z,2026-05-04 23:00,40.050354,-75.262924,100,100,0.0000,1.0000,100.00
40.05828 -75.27097,2026-05-04T22:44:03.242Z,2026-05-04 23:00,40.05828,-75.27097,100,100,0.0000,1.0000,100.00
40.06501 -75.27713,2026-05-04T22:44:03.303Z,2026-05-04 23:00,40.06501,-75.27713,100,100,0.0000,1.0000,100.00
40.06987 -75.28023,2026-05-04T22:44:03.360Z,2026-05-04 23:00,40.06987,-75.28023,84,102,0.1765,0.8235,82.35
40.071503 -75.2834,2026-05-04T22:44:03.407Z,2026-05-04 23:00,40.071503,-75.2834,100,100,0.0000,1.0000,100.00
40.071693 -75.28642,2026-05-04T22:44:03.456Z,2026-05-04 23:00,40.071693,-75.28642,100,100,0.0000,1.0000,100.00
40.069298 -75.295425,2026-05-04T22:44:03.507Z,2026-05-04 23:00,40.069298,-75.295425,100,100,0.0000,1.0000,100.00
40.067005 -75.30992,2026-05-04T22:44:03.556Z,2026-05-04 23:00,40.067005,-75.30992,54,54,0.0000,1.0000,100.00
40.065388 -75.31908,2026-05-04T22:44:03.606Z,2026-05-04 23:00,40.065388,-75.31908,97,97,0.0000,1.0000,100.00
40.063923 -75.32654,2026-05-04T22:44:03.659Z,2026-05-04 23:00,40.063923,-75.32654,90,90,0.0000,1.0000,100.00
40.06483 -75.33058,2026-05-04T22:44:03.707Z,2026-05-04 23:00,40.06483,-75.33058,98,98,0.0000,1.0000,100.00
40.067486 -75.33785,2026-05-04T22:44:03.763Z,2026-05-04 23:00,40.067486,-75.33785,98,98,0.0000,1.0000,100.00
40.069004 -75.34221,2026-05-04T22:44:03.809Z,2026-05-04 23:00,40.069004,-75.34221,98,98,0.0000,1.0000,100.00
40.073887 -75.34878,2026-05-04T22:44:03.860Z,2026-05-04 23:00,40.073887,-75.34878,98,98,0.0000,1.0000,100.00
40.07553 -75.356964,2026-05-04T22:44:03.907Z,2026-05-04 23:00,40.07553,-75.356964,98,98,0.0000,1.0000,100.00
40.07882 -75.37634,2026-05-04T22:44:03.961Z,2026-05-04 23:00,40.07882,-75.37634,103,103,0.0000,1.0000,100.00
40.08223 -75.3903,2026-05-04T22:44:04.009Z,2026-05-04 23:00,40.08223,-75.3903,86,86,0.0000,1.0000,100.00
40.083145 -75.39137,2026-05-04T22:44:04.051Z,2026-05-04 23:00,40.083145,-75.39137,54,54,0.0000,1.0000,100.00
40.084606 -75.38975,2026-05-04T22:44:04.103Z,2026-05-04 23:00,40.084606,-75.38975,38,52,0.2692,0.7308,73.08
40.085686 -75.38766,2026-05-04T22:44:04.149Z,2026-05-04 23:00,40.085686,-75.38766,38,52,0.2692,0.7308,73.08
40.086685 -75.38557,2026-05-04T22:44:04.202Z,2026-05-04 23:00,40.086685,-75.38557,38,52,0.2692,0.7308,73.08
40.087917 -75.38524,2026-05-04T22:44:04.249Z,2026-05-04 23:00,40.087917,-75.38524,42,56,0.2500,0.7500,75.00
39.957516 -75.169815,2026-05-04T22:48:31.572Z,2026-05-04 23:00,39.957516,-75.169815,26,26,0.0000,1.0000,100.00
