timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-07T17:46:27.739Z,2026-05-07 18:00,39.957516,-75.169815,18,26,0.3077,0.6923
2026-05-07T17:46:27.786Z,2026-05-07 18:00,39.9581,-75.16982,18,26,0.3077,0.6923
2026-05-07T17:46:27.836Z,2026-05-07 18:00,39.958496,-75.16923,41,85,0.5176,0.4824
2026-05-07T17:46:27.880Z,2026-05-07 18:00,39.958256,-75.16719,41,85,0.5176,0.4824
2026-05-07T17:46:27.926Z,2026-05-07 18:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-07T17:46:27.973Z,2026-05-07 18:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-07T17:46:28.024Z,2026-05-07 18:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-07T17:46:28.069Z,2026-05-07 18:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-07T17:46:28.118Z,2026-05-07 18:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-07T17:46:28.176Z,2026-05-07 18:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-07T17:46:28.217Z,2026-05-07 18:00,39.959328,-75.17336,42,84,0.5000,0.5000
2026-05-07T17:46:28.267Z,2026-05-07 18:00,39.960377,-75.1811,19,61,0.6885,0.3115
2026-05-07T17:46:28.324Z,2026-05-07 18:00,39.961575,-75.18247,19,61,0.6885,0.3115
2026-05-07T17:46:28.375Z,2026-05-07 18:00,39.964455,-75.18479,85,85,0.0000,1.0000
2026-05-07T17:46:28.424Z,2026-05-07 18:00,39.96684,-75.18766,93,93,0.0000,1.0000
2026-05-07T17:46:28.471Z,2026-05-07 18:00,39.968235,-75.19061,93,93,0.0000,1.0000
2026-05-07T17:46:28.514Z,2026-05-07 18:00,39.969933,-75.19253,93,93,0.0000,1.0000
2026-05-07T17:46:28.560Z,2026-05-07 18:00,39.97332,-75.19378,93,93,0.0000,1.0000
2026-05-07T17:46:28.600Z,2026-05-07 18:00,39.975964,-75.194984,93,93,0.0000,1.0000
