timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-06T14:46:27.728Z,2026-05-06 15:00,39.957516,-75.169815,21,26,0.1923,0.8077
2026-05-06T14:46:27.773Z,2026-05-06 15:00,39.9581,-75.16982,21,26,0.1923,0.8077
2026-05-06T14:46:27.827Z,2026-05-06 15:00,39.958496,-75.16923,57,85,0.3294,0.6706
2026-05-06T14:46:27.895Z,2026-05-06 15:00,39.958256,-75.16719,57,85,0.3294,0.6706
2026-05-06T14:46:27.956Z,2026-05-06 15:00,39.95844,-75.16562,5,46,0.8913,0.1087
2026-05-06T14:46:28.040Z,2026-05-06 15:00,39.959587,-75.16528,5,46,0.8913,0.1087
2026-05-06T14:46:28.091Z,2026-05-06 15:00,39.959675,-75.16481,5,46,0.8913,0.1087
2026-05-06T14:46:28.149Z,2026-05-06 15:00,39.95904,-75.16474,5,46,0.8913,0.1087
2026-05-06T14:46:28.194Z,2026-05-06 15:00,39.958614,-75.16507,5,46,0.8913,0.1087
2026-05-06T14:46:28.255Z,2026-05-06 15:00,39.958424,-75.16572,5,46,0.8913,0.1087
2026-05-06T14:46:28.306Z,2026-05-06 15:00,39.959328,-75.17336,56,84,0.3333,0.6667
2026-05-06T14:46:28.356Z,2026-05-06 15:00,39.960377,-75.1811,63,63,0.0000,1.0000
2026-05-06T14:46:28.404Z,2026-05-06 15:00,39.961575,-75.18247,63,63,0.0000,1.0000
2026-05-06T14:46:28.451Z,2026-05-06 15:00,39.964455,-75.18479,70,84,0.1667,0.8333
2026-05-06T14:46:28.500Z,2026-05-06 15:00,39.96684,-75.18766,93,93,0.0000,1.0000
2026-05-06T14:46:28.556Z,2026-05-06 15:00,39.968235,-75.19061,93,93,0.0000,1.0000
2026-05-06T14:46:28.603Z,2026-05-06 15:00,39.969933,-75.19253,93,93,0.0000,1.0000
2026-05-06T14:46:28.655Z,2026-05-06 15:00,39.97332,-75.19378,93,93,0.0000,1.0000
2026-05-06T14:46:28.716Z,2026-05-06 15:00,39.975964,-75.194984,93,93,0.0000,1.0000
2026-05-06T14:46:28.765Z,2026-05-06 15:00,39.976757,-75.19671,93,93,0.0000,1.0000
2026-05-06T14:46:28.818Z,2026-05-06 15:00,39.977425,-75.2001,93,93,0.0000,1.0000
2026-05-06T14:46:28.864Z,2026-05-06 15:00,39.979027,-75.20335,93,93,0.0000,1.0000
2026-05-06T14:46:28.911Z,2026-05-06 15:00,39.982246,-75.20756,93,93,0.0000,1.0000
2026-05-06T14:46:28.959Z,2026-05-06 15:00,39.984573,-75.208206,93,93,0.0000,1.0000
2026-05-06T14:46:29.014Z,2026-05-06 15:00,39.9878,-75.207375,93,93,0.0000,1.0000
2026-05-06T14:46:29.059Z,2026-05-06 15:00,39.990223,-75.20519,93,93,0.0000,1.0000
2026-05-06T14:46:29.113Z,2026-05-06 15:00,39.99199,-75.20195,93,93,0.0000,1.0000
2026-05-06T14:46:29.188Z,2026-05-06 15:00,39.994762,-75.19817,93,93,0.0000,1.0000
2026-05-06T14:46:29.251Z,2026-05-06 15:00,39.998882,-75.19542,93,93,0.0000,1.0000
2026-05-06T14:46:29.302Z,2026-05-06 15:00,40.002052,-75.19451,93,93,0.0000,1.0000
2026-05-06T14:46:29.344Z,2026-05-06 15:00,40.004,-75.19465,56,89,0.3708,0.6292
2026-05-06T14:46:29.412Z,2026-05-06 15:00,40.005604,-75.195915,56,89,0.3708,0.6292
2026-05-06T14:46:29.466Z,2026-05-06 15:00,40.00722,-75.19955,56,89,0.3708,0.6292
2026-05-06T14:46:29.536Z,2026-05-06 15:00,40.00956,-75.20553,56,89,0.3708,0.6292
2026-05-06T14:46:29.583Z,2026-05-06 15:00,40.01259,-75.21089,56,89,0.3708,0.6292
2026-05-06T14:46:29.631Z,2026-05-06 15:00,40.01652,-75.21622,30,95,0.6842,0.3158
2026-05-06T14:46:29.688Z,2026-05-06 15:00,40.01971,-75.218704,30,95,0.6842,0.3158
2026-05-06T14:46:29.736Z,2026-05-06 15:00,40.022667,-75.22323,30,95,0.6842,0.3158
2026-05-06T14:46:29.787Z,2026-05-06 15:00,40.025078,-75.2282,30,95,0.6842,0.3158
2026-05-06T14:46:29.832Z,2026-05-06 15:00,40.027164,-75.23209,64,99,0.3535,0.6465
2026-05-06T14:46:29.874Z,2026-05-06 15:00,40.031322,-75.23829,64,99,0.3535,0.6465
2026-05-06T14:46:29.922Z,2026-05-06 15:00,40.03519,-75.24284,64,99,0.3535,0.6465
