timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-07T15:46:27.742Z,2026-05-07 16:00,39.957516,-75.169815,18,26,0.3077,0.6923
2026-05-07T15:46:27.788Z,2026-05-07 16:00,39.9581,-75.16982,18,26,0.3077,0.6923
2026-05-07T15:46:27.846Z,2026-05-07 16:00,39.958496,-75.16923,86,86,0.0000,1.0000
2026-05-07T15:46:27.910Z,2026-05-07 16:00,39.958256,-75.16719,86,86,0.0000,1.0000
2026-05-07T15:46:27.956Z,2026-05-07 16:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-07T15:46:27.997Z,2026-05-07 16:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-07T15:46:28.042Z,2026-05-07 16:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-07T15:46:28.085Z,2026-05-07 16:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-07T15:46:28.129Z,2026-05-07 16:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-07T15:46:28.175Z,2026-05-07 16:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-07T15:46:28.224Z,2026-05-07 16:00,39.959328,-75.17336,73,85,0.1412,0.8588
2026-05-07T15:46:28.269Z,2026-05-07 16:00,39.960377,-75.1811,20,63,0.6825,0.3175
2026-05-07T15:46:28.310Z,2026-05-07 16:00,39.961575,-75.18247,20,63,0.6825,0.3175
2026-05-07T15:46:28.359Z,2026-05-07 16:00,39.964455,-75.18479,85,85,0.0000,1.0000
2026-05-07T15:46:28.406Z,2026-05-07 16:00,39.96684,-75.18766,93,93,0.0000,1.0000
2026-05-07T15:46:28.454Z,2026-05-07 16:00,39.968235,-75.19061,93,93,0.0000,1.0000
2026-05-07T15:46:28.502Z,2026-05-07 16:00,39.969933,-75.19253,93,93,0.0000,1.0000
2026-05-07T15:46:28.558Z,2026-05-07 16:00,39.97332,-75.19378,93,93,0.0000,1.0000
2026-05-07T15:46:28.608Z,2026-05-07 16:00,39.975964,-75.194984,93,93,0.0000,1.0000
2026-05-07T15:46:28.655Z,2026-05-07 16:00,39.976757,-75.19671,93,93,0.0000,1.0000
2026-05-07T15:46:28.711Z,2026-05-07 16:00,39.977425,-75.2001,93,93,0.0000,1.0000
2026-05-07T15:46:28.769Z,2026-05-07 16:00,39.979027,-75.20335,93,93,0.0000,1.0000
2026-05-07T15:46:28.825Z,2026-05-07 16:00,39.982246,-75.20756,93,93,0.0000,1.0000
2026-05-07T15:46:28.876Z,2026-05-07 16:00,39.984573,-75.208206,93,93,0.0000,1.0000
2026-05-07T15:46:28.925Z,2026-05-07 16:00,39.9878,-75.207375,93,93,0.0000,1.0000
2026-05-07T15:46:28.990Z,2026-05-07 16:00,39.990223,-75.20519,93,93,0.0000,1.0000
2026-05-07T15:46:29.033Z,2026-05-07 16:00,39.99199,-75.20195,93,93,0.0000,1.0000
2026-05-07T15:46:29.084Z,2026-05-07 16:00,39.994762,-75.19817,93,93,0.0000,1.0000
2026-05-07T15:46:29.139Z,2026-05-07 16:00,39.998882,-75.19542,93,93,0.0000,1.0000
2026-05-07T15:46:29.204Z,2026-05-07 16:00,40.002052,-75.19451,93,93,0.0000,1.0000
2026-05-07T15:46:29.273Z,2026-05-07 16:00,40.004,-75.19465,57,90,0.3667,0.6333
2026-05-07T15:46:29.330Z,2026-05-07 16:00,40.005604,-75.195915,57,90,0.3667,0.6333
2026-05-07T15:46:29.380Z,2026-05-07 16:00,40.00722,-75.19955,57,90,0.3667,0.6333
2026-05-07T15:46:29.438Z,2026-05-07 16:00,40.00956,-75.20553,57,90,0.3667,0.6333
2026-05-07T15:46:29.496Z,2026-05-07 16:00,40.01259,-75.21089,57,90,0.3667,0.6333
2026-05-07T15:46:29.541Z,2026-05-07 16:00,40.01652,-75.21622,50,94,0.4681,0.5319
2026-05-07T15:46:29.582Z,2026-05-07 16:00,40.01971,-75.218704,50,94,0.4681,0.5319
2026-05-07T15:46:29.638Z,2026-05-07 16:00,40.022667,-75.22323,50,94,0.4681,0.5319
2026-05-07T15:46:29.694Z,2026-05-07 16:00,40.025078,-75.2282,50,94,0.4681,0.5319
2026-05-07T15:46:29.737Z,2026-05-07 16:00,40.027164,-75.23209,100,100,0.0000,1.0000
2026-05-07T15:46:29.793Z,2026-05-07 16:00,40.031322,-75.23829,100,100,0.0000,1.0000
2026-05-07T15:46:29.850Z,2026-05-07 16:00,40.03519,-75.24284,100,100,0.0000,1.0000
2026-05-07T15:46:29.893Z,2026-05-07 16:00,40.03771,-75.247765,100,100,0.0000,1.0000
2026-05-07T15:46:29.943Z,2026-05-07 16:00,40.0408,-75.251076,100,100,0.0000,1.0000
2026-05-07T15:46:30.005Z,2026-05-07 16:00,40.0424,-75.25305,100,100,0.0000,1.0000
2026-05-07T15:46:30.059Z,2026-05-07 16:00,40.045166,-75.25749,100,100,0.0000,1.0000
2026-05-07T15:46:30.113Z,2026-05-07 16:00,40.050354,-75.262924,100,100,0.0000,1.0000
2026-05-07T15:46:30.182Z,2026-05-07 16:00,40.05828,-75.27097,100,100,0.0000,1.0000
2026-05-07T15:46:30.260Z,2026-05-07 16:00,40.06501,-75.27713,100,100,0.0000,1.0000
2026-05-07T15:46:30.314Z,2026-05-07 16:00,40.06987,-75.28023,50,102,0.5098,0.4902
2026-05-07T15:46:30.363Z,2026-05-07 16:00,40.071503,-75.2834,100,100,0.0000,1.0000
2026-05-07T15:46:30.406Z,2026-05-07 16:00,40.071693,-75.28642,100,100,0.0000,1.0000
2026-05-07T15:46:30.459Z,2026-05-07 16:00,40.069298,-75.295425,100,100,0.0000,1.0000
2026-05-07T15:46:30.507Z,2026-05-07 16:00,40.067005,-75.30992,54,54,0.0000,1.0000
2026-05-07T15:46:30.556Z,2026-05-07 16:00,40.065388,-75.31908,81,97,0.1649,0.8351
2026-05-07T15:46:30.600Z,2026-05-07 16:00,40.063923,-75.32654,40,90,0.5556,0.4444
2026-05-07T15:46:30.643Z,2026-05-07 16:00,40.06483,-75.33058,98,98,0.0000,1.0000
