timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-06T17:46:27.763Z,2026-05-06 18:00,39.957516,-75.169815,16,25,0.3600,0.6400
2026-05-06T17:46:27.826Z,2026-05-06 18:00,39.9581,-75.16982,16,25,0.3600,0.6400
2026-05-06T17:46:27.869Z,2026-05-06 18:00,39.958496,-75.16923,39,85,0.5412,0.4588
2026-05-06T17:46:27.913Z,2026-05-06 18:00,39.958256,-75.16719,39,85,0.5412,0.4588
2026-05-06T17:46:27.963Z,2026-05-06 18:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-06T17:46:28.021Z,2026-05-06 18:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-06T17:46:28.075Z,2026-05-06 18:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-06T17:46:28.129Z,2026-05-06 18:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-06T17:46:28.178Z,2026-05-06 18:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-06T17:46:28.225Z,2026-05-06 18:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-06T17:46:28.277Z,2026-05-06 18:00,39.959328,-75.17336,29,83,0.6506,0.3494
2026-05-06T17:46:28.344Z,2026-05-06 18:00,39.960377,-75.1811,18,61,0.7049,0.2951
2026-05-06T17:46:28.392Z,2026-05-06 18:00,39.961575,-75.18247,18,61,0.7049,0.2951
2026-05-06T17:46:28.432Z,2026-05-06 18:00,39.964455,-75.18479,85,85,0.0000,1.0000
2026-05-06T17:46:28.487Z,2026-05-06 18:00,39.96684,-75.18766,93,93,0.0000,1.0000
2026-05-06T17:46:28.543Z,2026-05-06 18:00,39.968235,-75.19061,93,93,0.0000,1.0000
2026-05-06T17:46:28.584Z,2026-05-06 18:00,39.969933,-75.19253,93,93,0.0000,1.0000
2026-05-06T17:46:28.630Z,2026-05-06 18:00,39.97332,-75.19378,93,93,0.0000,1.0000
2026-05-06T17:46:28.671Z,2026-05-06 18:00,39.975964,-75.194984,93,93,0.0000,1.0000
2026-05-06T17:46:28.722Z,2026-05-06 18:00,39.976757,-75.19671,93,93,0.0000,1.0000
2026-05-06T17:46:28.776Z,2026-05-06 18:00,39.977425,-75.2001,93,93,0.0000,1.0000
2026-05-06T17:46:28.831Z,2026-05-06 18:00,39.979027,-75.20335,93,93,0.0000,1.0000
2026-05-06T17:46:28.871Z,2026-05-06 18:00,39.982246,-75.20756,93,93,0.0000,1.0000
2026-05-06T17:46:28.933Z,2026-05-06 18:00,39.984573,-75.208206,93,93,0.0000,1.0000
2026-05-06T17:46:28.998Z,2026-05-06 18:00,39.9878,-75.207375,93,93,0.0000,1.0000
2026-05-06T17:46:29.046Z,2026-05-06 18:00,39.990223,-75.20519,93,93,0.0000,1.0000
2026-05-06T17:46:29.117Z,2026-05-06 18:00,39.99199,-75.20195,93,93,0.0000,1.0000
2026-05-06T17:46:29.169Z,2026-05-06 18:00,39.994762,-75.19817,93,93,0.0000,1.0000
2026-05-06T17:46:29.212Z,2026-05-06 18:00,39.998882,-75.19542,93,93,0.0000,1.0000
2026-05-06T17:46:29.308Z,2026-05-06 18:00,40.002052,-75.19451,93,93,0.0000,1.0000
2026-05-06T17:46:29.368Z,2026-05-06 18:00,40.004,-75.19465,59,90,0.3444,0.6556
2026-05-06T17:46:29.426Z,2026-05-06 18:00,40.005604,-75.195915,59,90,0.3444,0.6556
2026-05-06T17:46:29.488Z,2026-05-06 18:00,40.00722,-75.19955,59,90,0.3444,0.6556
2026-05-06T17:46:29.546Z,2026-05-06 18:00,40.00956,-75.20553,59,90,0.3444,0.6556
2026-05-06T17:46:29.593Z,2026-05-06 18:00,40.01259,-75.21089,59,90,0.3444,0.6556
2026-05-06T17:46:29.651Z,2026-05-06 18:00,40.01652,-75.21622,35,94,0.6277,0.3723
2026-05-06T17:46:29.701Z,2026-05-06 18:00,40.01971,-75.218704,35,94,0.6277,0.3723
2026-05-06T17:46:29.763Z,2026-05-06 18:00,40.022667,-75.22323,35,94,0.6277,0.3723
2026-05-06T17:46:29.818Z,2026-05-06 18:00,40.025078,-75.2282,35,94,0.6277,0.3723
2026-05-06T17:46:29.875Z,2026-05-06 18:00,40.027164,-75.23209,77,98,0.2143,0.7857
2026-05-06T17:46:29.917Z,2026-05-06 18:00,40.031322,-75.23829,77,98,0.2143,0.7857
2026-05-06T17:46:29.965Z,2026-05-06 18:00,40.03519,-75.24284,77,98,0.2143,0.7857
2026-05-06T17:46:30.010Z,2026-05-06 18:00,40.03771,-75.247765,77,98,0.2143,0.7857
2026-05-06T17:46:30.062Z,2026-05-06 18:00,40.0408,-75.251076,77,98,0.2143,0.7857
2026-05-06T17:46:30.110Z,2026-05-06 18:00,40.0424,-75.25305,77,98,0.2143,0.7857
2026-05-06T17:46:30.169Z,2026-05-06 18:00,40.045166,-75.25749,77,98,0.2143,0.7857
2026-05-06T17:46:30.227Z,2026-05-06 18:00,40.050354,-75.262924,77,98,0.2143,0.7857
2026-05-06T17:46:30.280Z,2026-05-06 18:00,40.05828,-75.27097,77,98,0.2143,0.7857
2026-05-06T17:46:30.335Z,2026-05-06 18:00,40.06501,-75.27713,77,98,0.2143,0.7857
2026-05-06T17:46:30.393Z,2026-05-06 18:00,40.06987,-75.28023,44,102,0.5686,0.4314
2026-05-06T17:46:30.443Z,2026-05-06 18:00,40.071503,-75.2834,77,98,0.2143,0.7857
2026-05-06T17:46:30.489Z,2026-05-06 18:00,40.071693,-75.28642,77,98,0.2143,0.7857
2026-05-06T17:46:30.545Z,2026-05-06 18:00,40.069298,-75.295425,77,98,0.2143,0.7857
2026-05-06T17:46:30.595Z,2026-05-06 18:00,40.067005,-75.30992,54,54,0.0000,1.0000
2026-05-06T17:46:30.642Z,2026-05-06 18:00,40.065388,-75.31908,97,97,0.0000,1.0000
2026-05-06T17:46:30.692Z,2026-05-06 18:00,40.063923,-75.32654,90,90,0.0000,1.0000
2026-05-06T17:46:30.735Z,2026-05-06 18:00,40.06483,-75.33058,98,98,0.0000,1.0000
2026-05-06T17:46:30.782Z,2026-05-06 18:00,40.067486,-75.33785,98,98,0.0000,1.0000
2026-05-06T17:46:30.831Z,2026-05-06 18:00,40.069004,-75.34221,98,98,0.0000,1.0000
2026-05-06T17:46:30.878Z,2026-05-06 18:00,40.073887,-75.34878,98,98,0.0000,1.0000
2026-05-06T17:46:30.935Z,2026-05-06 18:00,40.07553,-75.356964,98,98,0.0000,1.0000
2026-05-06T17:46:30.986Z,2026-05-06 18:00,40.07882,-75.37634,103,103,0.0000,1.0000
2026-05-06T17:46:31.041Z,2026-05-06 18:00,40.08223,-75.3903,31,87,0.6437,0.3563
2026-05-06T17:46:31.087Z,2026-05-06 18:00,40.083145,-75.39137,54,54,0.0000,1.0000
2026-05-06T17:46:31.132Z,2026-05-06 18:00,40.084606,-75.38975,40,52,0.2308,0.7692
2026-05-06T17:46:31.174Z,2026-05-06 18:00,40.085686,-75.38766,40,52,0.2308,0.7692
2026-05-06T17:46:31.219Z,2026-05-06 18:00,40.086685,-75.38557,40,52,0.2308,0.7692
2026-05-06T17:46:31.275Z,2026-05-06 18:00,40.087917,-75.38524,40,54,0.2593,0.7407
