timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-04T22:24:41.481Z,2026-05-05 00:00,39.957516,-75.169815,15,25,0.4000,0.6000
2026-05-04T22:24:41.531Z,2026-05-05 00:00,39.9581,-75.16982,15,25,0.4000,0.6000
2026-05-04T22:24:41.584Z,2026-05-05 00:00,39.958496,-75.16923,43,86,0.5000,0.5000
2026-05-04T22:24:41.641Z,2026-05-05 00:00,39.958256,-75.16719,43,86,0.5000,0.5000
2026-05-04T22:24:41.698Z,2026-05-05 00:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-04T22:24:41.749Z,2026-05-05 00:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-04T22:24:41.802Z,2026-05-05 00:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-04T22:24:41.852Z,2026-05-05 00:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-04T22:24:41.905Z,2026-05-05 00:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-04T22:24:41.951Z,2026-05-05 00:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-04T22:24:41.996Z,2026-05-05 00:00,39.959328,-75.17336,63,84,0.2500,0.7500
2026-05-04T22:24:42.050Z,2026-05-05 00:00,39.960377,-75.1811,47,63,0.2540,0.7460
2026-05-04T22:24:42.103Z,2026-05-05 00:00,39.961575,-75.18247,47,63,0.2540,0.7460
2026-05-04T22:24:42.161Z,2026-05-05 00:00,39.964455,-75.18479,85,85,0.0000,1.0000
2026-05-04T22:24:42.209Z,2026-05-05 00:00,39.96684,-75.18766,75,92,0.1848,0.8152
2026-05-04T22:24:42.279Z,2026-05-05 00:00,39.968235,-75.19061,75,92,0.1848,0.8152
2026-05-04T22:24:42.346Z,2026-05-05 00:00,39.969933,-75.19253,75,92,0.1848,0.8152
2026-05-04T22:24:42.395Z,2026-05-05 00:00,39.97332,-75.19378,75,92,0.1848,0.8152
2026-05-04T22:24:42.438Z,2026-05-05 00:00,39.975964,-75.194984,75,92,0.1848,0.8152
2026-05-04T22:24:42.486Z,2026-05-05 00:00,39.976757,-75.19671,75,92,0.1848,0.8152
2026-05-04T22:24:42.528Z,2026-05-05 00:00,39.977425,-75.2001,75,92,0.1848,0.8152
2026-05-04T22:24:42.578Z,2026-05-05 00:00,39.979027,-75.20335,75,92,0.1848,0.8152
2026-05-04T22:24:42.631Z,2026-05-05 00:00,39.982246,-75.20756,75,92,0.1848,0.8152
2026-05-04T22:24:42.683Z,2026-05-05 00:00,39.984573,-75.208206,75,92,0.1848,0.8152
2026-05-04T22:24:42.727Z,2026-05-05 00:00,39.9878,-75.207375,75,92,0.1848,0.8152
2026-05-04T22:24:42.777Z,2026-05-05 00:00,39.990223,-75.20519,75,92,0.1848,0.8152
2026-05-04T22:24:42.820Z,2026-05-05 00:00,39.99199,-75.20195,75,92,0.1848,0.8152
2026-05-04T22:24:42.865Z,2026-05-05 00:00,39.994762,-75.19817,75,92,0.1848,0.8152
2026-05-04T22:24:42.913Z,2026-05-05 00:00,39.998882,-75.19542,75,92,0.1848,0.8152
2026-05-04T22:24:42.968Z,2026-05-05 00:00,40.002052,-75.19451,75,92,0.1848,0.8152
2026-05-04T22:24:43.016Z,2026-05-05 00:00,40.004,-75.19465,55,90,0.3889,0.6111
2026-05-04T22:24:43.069Z,2026-05-05 00:00,40.005604,-75.195915,55,90,0.3889,0.6111
2026-05-04T22:24:43.113Z,2026-05-05 00:00,40.00722,-75.19955,55,90,0.3889,0.6111
2026-05-04T22:24:43.171Z,2026-05-05 00:00,40.00956,-75.20553,55,90,0.3889,0.6111
2026-05-04T22:24:43.240Z,2026-05-05 00:00,40.01259,-75.21089,55,90,0.3889,0.6111
2026-05-04T22:24:43.285Z,2026-05-05 00:00,40.01652,-75.21622,65,95,0.3158,0.6842
2026-05-04T22:24:43.333Z,2026-05-05 00:00,40.01971,-75.218704,65,95,0.3158,0.6842
2026-05-04T22:24:43.374Z,2026-05-05 00:00,40.022667,-75.22323,65,95,0.3158,0.6842
2026-05-04T22:24:43.420Z,2026-05-05 00:00,40.025078,-75.2282,65,95,0.3158,0.6842
2026-05-04T22:24:43.468Z,2026-05-05 00:00,40.027164,-75.23209,100,100,0.0000,1.0000
2026-05-04T22:24:43.521Z,2026-05-05 00:00,40.031322,-75.23829,100,100,0.0000,1.0000
2026-05-04T22:24:43.579Z,2026-05-05 00:00,40.03519,-75.24284,100,100,0.0000,1.0000
2026-05-04T22:24:43.629Z,2026-05-05 00:00,40.03771,-75.247765,100,100,0.0000,1.0000
2026-05-04T22:24:43.686Z,2026-05-05 00:00,40.0408,-75.251076,100,100,0.0000,1.0000
2026-05-04T22:24:43.739Z,2026-05-05 00:00,40.0424,-75.25305,100,100,0.0000,1.0000
2026-05-04T22:24:43.790Z,2026-05-05 00:00,40.045166,-75.25749,100,100,0.0000,1.0000
2026-05-04T22:24:43.840Z,2026-05-05 00:00,40.050354,-75.262924,100,100,0.0000,1.0000
2026-05-04T22:24:43.890Z,2026-05-05 00:00,40.05828,-75.27097,100,100,0.0000,1.0000
2026-05-04T22:24:43.933Z,2026-05-05 00:00,40.06501,-75.27713,100,100,0.0000,1.0000
2026-05-04T22:24:43.977Z,2026-05-05 00:00,40.06987,-75.28023,67,102,0.3431,0.6569
2026-05-04T22:24:44.020Z,2026-05-05 00:00,40.071503,-75.2834,100,100,0.0000,1.0000
2026-05-04T22:24:44.065Z,2026-05-05 00:00,40.071693,-75.28642,100,100,0.0000,1.0000
2026-05-04T22:24:44.116Z,2026-05-05 00:00,40.069298,-75.295425,100,100,0.0000,1.0000
