timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-04T22:29:41.474Z,2026-05-05 00:00,39.957516,-75.169815,20,25,0.2000,0.8000
2026-05-04T22:29:41.517Z,2026-05-05 00:00,39.9581,-75.16982,20,25,0.2000,0.8000
2026-05-04T22:29:41.566Z,2026-05-05 00:00,39.958496,-75.16923,45,84,0.4643,0.5357
2026-05-04T22:29:41.614Z,2026-05-05 00:00,39.958256,-75.16719,45,84,0.4643,0.5357
2026-05-04T22:29:41.670Z,2026-05-05 00:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-04T22:29:41.724Z,2026-05-05 00:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-04T22:29:41.774Z,2026-05-05 00:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-04T22:29:41.830Z,2026-05-05 00:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-04T22:29:41.877Z,2026-05-05 00:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-04T22:29:41.930Z,2026-05-05 00:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-04T22:29:41.980Z,2026-05-05 00:00,39.959328,-75.17336,67,85,0.2118,0.7882
2026-05-04T22:29:42.041Z,2026-05-05 00:00,39.960377,-75.1811,63,63,0.0000,1.0000
2026-05-04T22:29:42.084Z,2026-05-05 00:00,39.961575,-75.18247,63,63,0.0000,1.0000
2026-05-04T22:29:42.135Z,2026-05-05 00:00,39.964455,-75.18479,68,84,0.1905,0.8095
2026-05-04T22:29:42.192Z,2026-05-05 00:00,39.96684,-75.18766,76,93,0.1828,0.8172
2026-05-04T22:29:42.236Z,2026-05-05 00:00,39.968235,-75.19061,76,93,0.1828,0.8172
2026-05-04T22:29:42.286Z,2026-05-05 00:00,39.969933,-75.19253,76,93,0.1828,0.8172
2026-05-04T22:29:42.330Z,2026-05-05 00:00,39.97332,-75.19378,76,93,0.1828,0.8172
2026-05-04T22:29:42.381Z,2026-05-05 00:00,39.975964,-75.194984,76,93,0.1828,0.8172
2026-05-04T22:29:42.428Z,2026-05-05 00:00,39.976757,-75.19671,76,93,0.1828,0.8172
2026-05-04T22:29:42.479Z,2026-05-05 00:00,39.977425,-75.2001,76,93,0.1828,0.8172
2026-05-04T22:29:42.532Z,2026-05-05 00:00,39.979027,-75.20335,76,93,0.1828,0.8172
2026-05-04T22:29:42.583Z,2026-05-05 00:00,39.982246,-75.20756,76,93,0.1828,0.8172
2026-05-04T22:29:42.627Z,2026-05-05 00:00,39.984573,-75.208206,76,93,0.1828,0.8172
2026-05-04T22:29:42.680Z,2026-05-05 00:00,39.9878,-75.207375,76,93,0.1828,0.8172
2026-05-04T22:29:42.727Z,2026-05-05 00:00,39.990223,-75.20519,76,93,0.1828,0.8172
2026-05-04T22:29:42.774Z,2026-05-05 00:00,39.99199,-75.20195,76,93,0.1828,0.8172
2026-05-04T22:29:42.830Z,2026-05-05 00:00,39.994762,-75.19817,76,93,0.1828,0.8172
2026-05-04T22:29:42.898Z,2026-05-05 00:00,39.998882,-75.19542,76,93,0.1828,0.8172
2026-05-04T22:29:42.950Z,2026-05-05 00:00,40.002052,-75.19451,76,93,0.1828,0.8172
2026-05-04T22:29:43.003Z,2026-05-05 00:00,40.004,-75.19465,64,89,0.2809,0.7191
2026-05-04T22:29:43.056Z,2026-05-05 00:00,40.005604,-75.195915,64,89,0.2809,0.7191
2026-05-04T22:29:43.107Z,2026-05-05 00:00,40.00722,-75.19955,64,89,0.2809,0.7191
2026-05-04T22:29:43.156Z,2026-05-05 00:00,40.00956,-75.20553,64,89,0.2809,0.7191
2026-05-04T22:29:43.205Z,2026-05-05 00:00,40.01259,-75.21089,64,89,0.2809,0.7191
2026-05-04T22:29:43.249Z,2026-05-05 00:00,40.01652,-75.21622,73,95,0.2316,0.7684
2026-05-04T22:29:43.297Z,2026-05-05 00:00,40.01971,-75.218704,73,95,0.2316,0.7684
2026-05-04T22:29:43.341Z,2026-05-05 00:00,40.022667,-75.22323,73,95,0.2316,0.7684
2026-05-04T22:29:43.389Z,2026-05-05 00:00,40.025078,-75.2282,73,95,0.2316,0.7684
2026-05-04T22:29:43.436Z,2026-05-05 00:00,40.027164,-75.23209,100,100,0.0000,1.0000
2026-05-04T22:29:43.488Z,2026-05-05 00:00,40.031322,-75.23829,100,100,0.0000,1.0000
2026-05-04T22:29:43.533Z,2026-05-05 00:00,40.03519,-75.24284,100,100,0.0000,1.0000
2026-05-04T22:29:43.581Z,2026-05-05 00:00,40.03771,-75.247765,100,100,0.0000,1.0000
2026-05-04T22:29:43.627Z,2026-05-05 00:00,40.0408,-75.251076,100,100,0.0000,1.0000
2026-05-04T22:29:43.673Z,2026-05-05 00:00,40.0424,-75.25305,100,100,0.0000,1.0000
2026-05-04T22:29:43.723Z,2026-05-05 00:00,40.045166,-75.25749,100,100,0.0000,1.0000
2026-05-04T22:29:43.782Z,2026-05-05 00:00,40.050354,-75.262924,100,100,0.0000,1.0000
2026-05-04T22:29:43.831Z,2026-05-05 00:00,40.05828,-75.27097,100,100,0.0000,1.0000
2026-05-04T22:29:43.894Z,2026-05-05 00:00,40.06501,-75.27713,100,100,0.0000,1.0000
2026-05-04T22:29:43.939Z,2026-05-05 00:00,40.06987,-75.28023,72,102,0.2941,0.7059
2026-05-04T22:29:43.993Z,2026-05-05 00:00,40.071503,-75.2834,100,100,0.0000,1.0000
2026-05-04T22:29:44.045Z,2026-05-05 00:00,40.071693,-75.28642,100,100,0.0000,1.0000
2026-05-04T22:29:44.096Z,2026-05-05 00:00,40.069298,-75.295425,100,100,0.0000,1.0000
2026-05-04T22:29:44.145Z,2026-05-05 00:00,40.067005,-75.30992,54,54,0.0000,1.0000
2026-05-04T22:29:44.198Z,2026-05-05 00:00,40.065388,-75.31908,97,97,0.0000,1.0000
2026-05-04T22:29:44.253Z,2026-05-05 00:00,40.063923,-75.32654,90,90,0.0000,1.0000
2026-05-04T22:29:44.305Z,2026-05-05 00:00,40.06483,-75.33058,98,98,0.0000,1.0000
2026-05-04T22:29:44.357Z,2026-05-05 00:00,40.067486,-75.33785,98,98,0.0000,1.0000
2026-05-04T22:29:44.407Z,2026-05-05 00:00,40.069004,-75.34221,98,98,0.0000,1.0000
2026-05-04T22:29:44.455Z,2026-05-05 00:00,40.073887,-75.34878,98,98,0.0000,1.0000
2026-05-04T22:29:44.521Z,2026-05-05 00:00,40.07553,-75.356964,98,98,0.0000,1.0000
2026-05-04T22:29:44.573Z,2026-05-05 00:00,40.07882,-75.37634,103,103,0.0000,1.0000
2026-05-04T22:29:44.616Z,2026-05-05 00:00,40.08223,-75.3903,86,86,0.0000,1.0000
2026-05-04T22:29:44.666Z,2026-05-05 00:00,40.083145,-75.39137,54,54,0.0000,1.0000
2026-05-04T22:29:44.714Z,2026-05-05 00:00,40.084606,-75.38975,35,51,0.3137,0.6863
2026-05-04T22:29:44.756Z,2026-05-05 00:00,40.085686,-75.38766,35,51,0.3137,0.6863
2026-05-04T22:29:44.806Z,2026-05-05 00:00,40.086685,-75.38557,35,51,0.3137,0.6863
2026-05-04T22:29:44.862Z,2026-05-05 00:00,40.087917,-75.38524,44,56,0.2143,0.7857
