timestamp,hour,lat,lon,current_speed,free_flow_speed,congestion,speed_ratio
2026-05-08T10:46:27.748Z,2026-05-08 11:00,39.957516,-75.169815,21,26,0.1923,0.8077
2026-05-08T10:46:27.798Z,2026-05-08 11:00,39.9581,-75.16982,21,26,0.1923,0.8077
2026-05-08T10:46:27.858Z,2026-05-08 11:00,39.958496,-75.16923,86,86,0.0000,1.0000
2026-05-08T10:46:27.916Z,2026-05-08 11:00,39.958256,-75.16719,86,86,0.0000,1.0000
2026-05-08T10:46:27.964Z,2026-05-08 11:00,39.95844,-75.16562,43,43,0.0000,1.0000
2026-05-08T10:46:28.017Z,2026-05-08 11:00,39.959587,-75.16528,43,43,0.0000,1.0000
2026-05-08T10:46:28.093Z,2026-05-08 11:00,39.959675,-75.16481,43,43,0.0000,1.0000
2026-05-08T10:46:28.149Z,2026-05-08 11:00,39.95904,-75.16474,43,43,0.0000,1.0000
2026-05-08T10:46:28.191Z,2026-05-08 11:00,39.958614,-75.16507,43,43,0.0000,1.0000
2026-05-08T10:46:28.246Z,2026-05-08 11:00,39.958424,-75.16572,43,43,0.0000,1.0000
2026-05-08T10:46:28.300Z,2026-05-08 11:00,39.959328,-75.17336,68,85,0.2000,0.8000
2026-05-08T10:46:28.354Z,2026-05-08 11:00,39.960377,-75.1811,47,63,0.2540,0.7460
2026-05-08T10:46:28.406Z,2026-05-08 11:00,39.961575,-75.18247,47,63,0.2540,0.7460
2026-05-08T10:46:28.477Z,2026-05-08 11:00,39.964455,-75.18479,85,85,0.0000,1.0000
2026-05-08T10:46:28.530Z,2026-05-08 11:00,39.96684,-75.18766,93,93,0.0000,1.0000
2026-05-08T10:46:28.577Z,2026-05-08 11:00,39.968235,-75.19061,93,93,0.0000,1.0000
2026-05-08T10:46:28.624Z,2026-05-08 11:00,39.969933,-75.19253,93,93,0.0000,1.0000
2026-05-08T10:46:28.664Z,2026-05-08 11:00,39.97332,-75.19378,93,93,0.0000,1.0000
2026-05-08T10:46:28.715Z,2026-05-08 11:00,39.975964,-75.194984,93,93,0.0000,1.0000
2026-05-08T10:46:28.768Z,2026-05-08 11:00,39.976757,-75.19671,93,93,0.0000,1.0000
2026-05-08T10:46:28.825Z,2026-05-08 11:00,39.977425,-75.2001,93,93,0.0000,1.0000
2026-05-08T10:46:28.866Z,2026-05-08 11:00,39.979027,-75.20335,93,93,0.0000,1.0000
2026-05-08T10:46:28.926Z,2026-05-08 11:00,39.982246,-75.20756,93,93,0.0000,1.0000
2026-05-08T10:46:28.981Z,2026-05-08 11:00,39.984573,-75.208206,93,93,0.0000,1.0000
2026-05-08T10:46:29.031Z,2026-05-08 11:00,39.9878,-75.207375,93,93,0.0000,1.0000
2026-05-08T10:46:29.075Z,2026-05-08 11:00,39.990223,-75.20519,93,93,0.0000,1.0000
2026-05-08T10:46:29.137Z,2026-05-08 11:00,39.99199,-75.20195,93,93,0.0000,1.0000
2026-05-08T10:46:29.190Z,2026-05-08 11:00,39.994762,-75.19817,93,93,0.0000,1.0000
2026-05-08T10:46:29.250Z,2026-05-08 11:00,39.998882,-75.19542,93,93,0.0000,1.0000
2026-05-08T10:46:29.314Z,2026-05-08 11:00,40.002052,-75.19451,93,93,0.0000,1.0000
2026-05-08T10:46:29.359Z,2026-05-08 11:00,40.004,-75.19465,73,90,0.1889,0.8111
2026-05-08T10:46:29.446Z,2026-05-08 11:00,40.005604,-75.195915,73,90,0.1889,0.8111
2026-05-08T10:46:29.497Z,2026-05-08 11:00,40.00722,-75.19955,73,90,0.1889,0.8111
2026-05-08T10:46:29.538Z,2026-05-08 11:00,40.00956,-75.20553,73,90,0.1889,0.8111
2026-05-08T10:46:29.596Z,2026-05-08 11:00,40.01259,-75.21089,73,90,0.1889,0.8111
2026-05-08T10:46:29.647Z,2026-05-08 11:00,40.01652,-75.21622,53,94,0.4362,0.5638
2026-05-08T10:46:29.695Z,2026-05-08 11:00,40.01971,-75.218704,53,94,0.4362,0.5638
2026-05-08T10:46:29.739Z,2026-05-08 11:00,40.022667,-75.22323,53,94,0.4362,0.5638
2026-05-08T10:46:29.780Z,2026-05-08 11:00,40.025078,-75.2282,53,94,0.4362,0.5638
2026-05-08T10:46:29.827Z,2026-05-08 11:00,40.027164,-75.23209,68,98,0.3061,0.6939
2026-05-08T10:46:29.878Z,2026-05-08 11:00,40.031322,-75.23829,68,98,0.3061,0.6939
2026-05-08T10:46:29.930Z,2026-05-08 11:00,40.03519,-75.24284,68,98,0.3061,0.6939
2026-05-08T10:46:29.987Z,2026-05-08 11:00,40.03771,-75.247765,68,98,0.3061,0.6939
2026-05-08T10:46:30.045Z,2026-05-08 11:00,40.0408,-75.251076,68,98,0.3061,0.6939
2026-05-08T10:46:30.092Z,2026-05-08 11:00,40.0424,-75.25305,68,98,0.3061,0.6939
2026-05-08T10:46:30.135Z,2026-05-08 11:00,40.045166,-75.25749,68,98,0.3061,0.6939
2026-05-08T10:46:30.186Z,2026-05-08 11:00,40.050354,-75.262924,68,98,0.3061,0.6939
2026-05-08T10:46:30.237Z,2026-05-08 11:00,40.05828,-75.27097,68,98,0.3061,0.6939
2026-05-08T10:46:30.284Z,2026-05-08 11:00,40.06501,-75.27713,68,98,0.3061,0.6939
2026-05-08T10:46:30.339Z,2026-05-08 11:00,40.06987,-75.28023,103,103,0.0000,1.0000
2026-05-08T10:46:30.385Z,2026-05-08 11:00,40.071503,-75.2834,68,98,0.3061,0.6939
2026-05-08T10:46:30.443Z,2026-05-08 11:00,40.071693,-75.28642,68,98,0.3061,0.6939
2026-05-08T10:46:30.485Z,2026-05-08 11:00,40.069298,-75.295425,68,98,0.3061,0.6939
2026-05-08T10:46:30.542Z,2026-05-08 11:00,40.067005,-75.30992,54,54,0.0000,1.0000
2026-05-08T10:46:30.584Z,2026-05-08 11:00,40.065388,-75.31908,97,97,0.0000,1.0000
2026-05-08T10:46:30.651Z,2026-05-08 11:00,40.063923,-75.32654,90,90,0.0000,1.0000
2026-05-08T10:46:30.708Z,2026-05-08 11:00,40.06483,-75.33058,98,98,0.0000,1.0000
2026-05-08T10:46:30.749Z,2026-05-08 11:00,40.067486,-75.33785,98,98,0.0000,1.0000
2026-05-08T10:46:30.796Z,2026-05-08 11:00,40.069004,-75.34221,98,98,0.0000,1.0000
2026-05-08T10:46:30.851Z,2026-05-08 11:00,40.073887,-75.34878,98,98,0.0000,1.0000
2026-05-08T10:46:30.906Z,2026-05-08 11:00,40.07553,-75.356964,98,98,0.0000,1.0000
2026-05-08T10:46:30.951Z,2026-05-08 11:00,40.07882,-75.37634,103,103,0.0000,1.0000
2026-05-08T10:46:30.996Z,2026-05-08 11:00,40.08223,-75.3903,86,86,0.0000,1.0000
2026-05-08T10:46:31.050Z,2026-05-08 11:00,40.083145,-75.39137,54,54,0.0000,1.0000
2026-05-08T10:46:31.093Z,2026-05-08 11:00,40.084606,-75.38975,39,52,0.2500,0.7500
2026-05-08T10:46:31.140Z,2026-05-08 11:00,40.085686,-75.38766,39,52,0.2500,0.7500
2026-05-08T10:46:31.180Z,2026-05-08 11:00,40.086685,-75.38557,39,52,0.2500,0.7500
2026-05-08T10:46:31.232Z,2026-05-08 11:00,40.087917,-75.38524,48,55,0.1273,0.8727
